sample_id,source_file,group_id,fault_type,fault_size,load,window_start,window_end,split
3232,131.mat.txt,131,outer_race,0.007,1,80384,81408,train
3233,131.mat.txt,131,outer_race,0.007,1,80896,81920,train
3234,131.mat.txt,131,outer_race,0.007,1,81408,82432,train
3235,131.mat.txt,131,outer_race,0.007,1,81920,82944,train
3236,131.mat.txt,131,outer_race,0.007,1,82432,83456,train
3237,131.mat.txt,131,outer_race,0.007,1,82944,83968,train
3238,131.mat.txt,131,outer_race,0.007,1,83456,84480,train
3239,131.mat.txt,131,outer_race,0.007,1,83968,84992,train
3240,131.mat.txt,131,outer_race,0.007,1,84480,85504,train
3241,131.mat.txt,131,outer_race,0.007,1,84992,86016,train
3242,131.mat.txt,131,outer_race,0.007,1,85504,86528,train
3243,131.mat.txt,131,outer_race,0.007,1,86016,87040,train
3244,131.mat.txt,131,outer_race,0.007,1,86528,87552,train
3245,131.mat.txt,131,outer_race,0.007,1,87040,88064,train
3246,131.mat.txt,131,outer_race,0.007,1,87552,88576,train
3247,131.mat.txt,131,outer_race,0.007,1,88064,89088,train
3248,131.mat.txt,131,outer_race,0.007,1,88576,89600,train
3249,131.mat.txt,131,outer_race,0.007,1,89088,90112,train
3250,131.mat.txt,131,outer_race,0.007,1,89600,90624,train
3251,131.mat.txt,131,outer_race,0.007,1,90112,91136,train
3252,131.mat.txt,131,outer_race,0.007,1,90624,91648,train
3253,131.mat.txt,131,outer_race,0.007,1,91136,92160,train
3254,131.mat.txt,131,outer_race,0.007,1,91648,92672,train
3255,131.mat.txt,131,outer_race,0.007,1,92160,93184,train
3256,131.mat.txt,131,outer_race,0.007,1,92672,93696,train
3257,131.mat.txt,131,outer_race,0.007,1,93184,94208,train
3258,131.mat.txt,131,outer_race,0.007,1,93696,94720,train
3259,131.mat.txt,131,outer_race,0.007,1,94208,95232,train
3260,131.mat.txt,131,outer_race,0.007,1,94720,95744,train
3261,131.mat.txt,131,outer_race,0.007,1,95232,96256,train
3262,131.mat.txt,131,outer_race,0.007,1,95744,96768,train
3263,131.mat.txt,131,outer_race,0.007,1,96256,97280,train
3264,131.mat.txt,131,outer_race,0.007,1,96768,97792,train
3265,131.mat.txt,131,outer_race,0.007,1,97280,98304,train
3266,131.mat.txt,131,outer_race,0.007,1,97792,98816,train
3267,131.mat.txt,131,outer_race,0.007,1,98304,99328,train
3268,131.mat.txt,131,outer_race,0.007,1,98816,99840,train
3269,131.mat.txt,131,outer_race,0.007,1,99328,100352,train
3270,131.mat.txt,131,outer_race,0.007,1,99840,100864,train
3271,131.mat.txt,131,outer_race,0.007,1,100352,101376,train
3272,131.mat.txt,131,outer_race,0.007,1,100864,101888,train
3273,131.mat.txt,131,outer_race,0.007,1,101376,102400,train
3274,131.mat.txt,131,outer_race,0.007,1,101888,102912,train
3275,131.mat.txt,131,outer_race,0.007,1,102400,103424,train
3276,131.mat.txt,131,outer_race,0.007,1,102912,103936,train
3277,131.mat.txt,131,outer_race,0.007,1,103424,104448,train
3278,131.mat.txt,131,outer_race,0.007,1,103936,104960,train
3279,131.mat.txt,131,outer_race,0.007,1,104448,105472,train
3280,131.mat.txt,131,outer_race,0.007,1,104960,105984,train
3281,131.mat.txt,131,outer_race,0.007,1,105472,106496,train
3282,131.mat.txt,131,outer_race,0.007,1,105984,107008,train
3283,131.mat.txt,131,outer_race,0.007,1,106496,107520,train
3284,131.mat.txt,131,outer_race,0.007,1,107008,108032,train
3285,131.mat.txt,131,outer_race,0.007,1,107520,108544,train
3286,131.mat.txt,131,outer_race,0.007,1,108032,109056,train
3287,131.mat.txt,131,outer_race,0.007,1,108544,109568,train
3288,131.mat.txt,131,outer_race,0.007,1,109056,110080,train
3289,131.mat.txt,131,outer_race,0.007,1,109568,110592,train
3290,131.mat.txt,131,outer_race,0.007,1,110080,111104,train
3291,131.mat.txt,131,outer_race,0.007,1,110592,111616,train
3292,131.mat.txt,131,outer_race,0.007,1,111104,112128,train
3293,131.mat.txt,131,outer_race,0.007,1,111616,112640,train
3294,131.mat.txt,131,outer_race,0.007,1,112128,113152,train
3295,131.mat.txt,131,outer_race,0.007,1,112640,113664,train
3296,131.mat.txt,131,outer_race,0.007,1,113152,114176,train
3297,131.mat.txt,131,outer_race,0.007,1,113664,114688,train
3298,131.mat.txt,131,outer_race,0.007,1,114176,115200,train
3299,131.mat.txt,131,outer_race,0.007,1,114688,115712,train
3300,131.mat.txt,131,outer_race,0.007,1,115200,116224,train
3301,131.mat.txt,131,outer_race,0.007,1,115712,116736,train
3302,131.mat.txt,131,outer_race,0.007,1,116224,117248,train
3303,131.mat.txt,131,outer_race,0.007,1,116736,117760,train
3304,131.mat.txt,131,outer_race,0.007,1,117248,118272,train
3305,131.mat.txt,131,outer_race,0.007,1,117760,118784,train
3306,131.mat.txt,131,outer_race,0.007,1,118272,119296,train
3307,131.mat.txt,131,outer_race,0.007,1,118784,119808,train
3308,131.mat.txt,131,outer_race,0.007,1,119296,120320,train
3309,131.mat.txt,131,outer_race,0.007,1,119808,120832,train
3310,131.mat.txt,131,outer_race,0.007,1,120320,121344,train
3311,131.mat.txt,131,outer_race,0.007,1,120832,121856,train
3312,131.mat.txt,131,outer_race,0.007,1,121344,122368,train
3313,132.mat.txt,132,outer_race,0.007,2,0,1024,train
3314,132.mat.txt,132,outer_race,0.007,2,512,1536,train
3315,132.mat.txt,132,outer_race,0.007,2,1024,2048,train
3316,132.mat.txt,132,outer_race,0.007,2,1536,2560,train
3317,132.mat.txt,132,outer_race,0.007,2,2048,3072,train
3318,132.mat.txt,132,outer_race,0.007,2,2560,3584,train
3319,132.mat.txt,132,outer_race,0.007,2,3072,4096,train
3320,132.mat.txt,132,outer_race,0.007,2,3584,4608,train
3321,132.mat.txt,132,outer_race,0.007,2,4096,5120,train
3322,132.mat.txt,132,outer_race,0.007,2,4608,5632,train
3323,132.mat.txt,132,outer_race,0.007,2,5120,6144,train
3324,132.mat.txt,132,outer_race,0.007,2,5632,6656,train
3325,132.mat.txt,132,outer_race,0.007,2,6144,7168,train
3326,132.mat.txt,132,outer_race,0.007,2,6656,7680,train
3327,132.mat.txt,132,outer_race,0.007,2,7168,8192,train
3328,132.mat.txt,132,outer_race,0.007,2,7680,8704,train
3329,132.mat.txt,132,outer_race,0.007,2,8192,9216,train
3330,132.mat.txt,132,outer_race,0.007,2,8704,9728,train
3331,132.mat.txt,132,outer_race,0.007,2,9216,10240,train
3332,132.mat.txt,132,outer_race,0.007,2,9728,10752,train
3333,132.mat.txt,132,outer_race,0.007,2,10240,11264,train
3334,132.mat.txt,132,outer_race,0.007,2,10752,11776,train
3335,132.mat.txt,132,outer_race,0.007,2,11264,12288,train
3336,132.mat.txt,132,outer_race,0.007,2,11776,12800,train
3337,132.mat.txt,132,outer_race,0.007,2,12288,13312,train
3338,132.mat.txt,132,outer_race,0.007,2,12800,13824,train
3339,132.mat.txt,132,outer_race,0.007,2,13312,14336,train
3340,132.mat.txt,132,outer_race,0.007,2,13824,14848,train
3341,132.mat.txt,132,outer_race,0.007,2,14336,15360,train
3342,132.mat.txt,132,outer_race,0.007,2,14848,15872,train
3343,132.mat.txt,132,outer_race,0.007,2,15360,16384,train
3344,132.mat.txt,132,outer_race,0.007,2,15872,16896,train
3345,132.mat.txt,132,outer_race,0.007,2,16384,17408,train
3346,132.mat.txt,132,outer_race,0.007,2,16896,17920,train
3347,132.mat.txt,132,outer_race,0.007,2,17408,18432,train
3348,132.mat.txt,132,outer_race,0.007,2,17920,18944,train
3349,132.mat.txt,132,outer_race,0.007,2,18432,19456,train
3350,132.mat.txt,132,outer_race,0.007,2,18944,19968,train
3351,132.mat.txt,132,outer_race,0.007,2,19456,20480,train
3352,132.mat.txt,132,outer_race,0.007,2,19968,20992,train
3353,132.mat.txt,132,outer_race,0.007,2,20480,21504,train
3354,132.mat.txt,132,outer_race,0.007,2,20992,22016,train
3355,132.mat.txt,132,outer_race,0.007,2,21504,22528,train
3356,132.mat.txt,132,outer_race,0.007,2,22016,23040,train
3357,132.mat.txt,132,outer_race,0.007,2,22528,23552,train
3358,132.mat.txt,132,outer_race,0.007,2,23040,24064,train
3359,132.mat.txt,132,outer_race,0.007,2,23552,24576,train
3360,132.mat.txt,132,outer_race,0.007,2,24064,25088,train
3361,132.mat.txt,132,outer_race,0.007,2,24576,25600,train
3362,132.mat.txt,132,outer_race,0.007,2,25088,26112,train
3363,132.mat.txt,132,outer_race,0.007,2,25600,26624,train
3364,132.mat.txt,132,outer_race,0.007,2,26112,27136,train
3365,132.mat.txt,132,outer_race,0.007,2,26624,27648,train
3366,132.mat.txt,132,outer_race,0.007,2,27136,28160,train
3367,132.mat.txt,132,outer_race,0.007,2,27648,28672,train
3368,132.mat.txt,132,outer_race,0.007,2,28160,29184,train
3369,132.mat.txt,132,outer_race,0.007,2,28672,29696,train
3370,132.mat.txt,132,outer_race,0.007,2,29184,30208,train
3371,132.mat.txt,132,outer_race,0.007,2,29696,30720,train
3372,132.mat.txt,132,outer_race,0.007,2,30208,31232,train
3373,132.mat.txt,132,outer_race,0.007,2,30720,31744,train
3374,132.mat.txt,132,outer_race,0.007,2,31232,32256,train
3375,132.mat.txt,132,outer_race,0.007,2,31744,32768,train
3376,132.mat.txt,132,outer_race,0.007,2,32256,33280,train
3377,132.mat.txt,132,outer_race,0.007,2,32768,33792,train
3378,132.mat.txt,132,outer_race,0.007,2,33280,34304,train
3379,132.mat.txt,132,outer_race,0.007,2,33792,34816,train
3380,132.mat.txt,132,outer_race,0.007,2,34304,35328,train
3381,132.mat.txt,132,outer_race,0.007,2,34816,35840,train
3382,132.mat.txt,132,outer_race,0.007,2,35328,36352,train
3383,132.mat.txt,132,outer_race,0.007,2,35840,36864,train
3384,132.mat.txt,132,outer_race,0.007,2,36352,37376,train
3385,132.mat.txt,132,outer_race,0.007,2,36864,37888,train
3386,132.mat.txt,132,outer_race,0.007,2,37376,38400,train
3387,132.mat.txt,132,outer_race,0.007,2,37888,38912,train
3388,132.mat.txt,132,outer_race,0.007,2,38400,39424,train
3389,132.mat.txt,132,outer_race,0.007,2,38912,39936,train
3390,132.mat.txt,132,outer_race,0.007,2,39424,40448,train
3391,132.mat.txt,132,outer_race,0.007,2,39936,40960,train
3392,132.mat.txt,132,outer_race,0.007,2,40448,41472,train
3393,132.mat.txt,132,outer_race,0.007,2,40960,41984,train
3394,132.mat.txt,132,outer_race,0.007,2,41472,42496,train
3395,132.mat.txt,132,outer_race,0.007,2,41984,43008,train
3396,132.mat.txt,132,outer_race,0.007,2,42496,43520,train
3397,132.mat.txt,132,outer_race,0.007,2,43008,44032,train
3398,132.mat.txt,132,outer_race,0.007,2,43520,44544,train
3399,132.mat.txt,132,outer_race,0.007,2,44032,45056,train
3400,132.mat.txt,132,outer_race,0.007,2,44544,45568,train
3401,132.mat.txt,132,outer_race,0.007,2,45056,46080,train
3402,132.mat.txt,132,outer_race,0.007,2,45568,46592,train
3403,132.mat.txt,132,outer_race,0.007,2,46080,47104,train
3404,132.mat.txt,132,outer_race,0.007,2,46592,47616,train
3405,132.mat.txt,132,outer_race,0.007,2,47104,48128,train
3406,132.mat.txt,132,outer_race,0.007,2,47616,48640,train
3407,132.mat.txt,132,outer_race,0.007,2,48128,49152,train
3408,132.mat.txt,132,outer_race,0.007,2,48640,49664,train
3409,132.mat.txt,132,outer_race,0.007,2,49152,50176,train
3410,132.mat.txt,132,outer_race,0.007,2,49664,50688,train
3411,132.mat.txt,132,outer_race,0.007,2,50176,51200,train
3412,132.mat.txt,132,outer_race,0.007,2,50688,51712,train
3413,132.mat.txt,132,outer_race,0.007,2,51200,52224,train
3414,132.mat.txt,132,outer_race,0.007,2,51712,52736,train
3415,132.mat.txt,132,outer_race,0.007,2,52224,53248,train
3416,132.mat.txt,132,outer_race,0.007,2,52736,53760,train
3417,132.mat.txt,132,outer_race,0.007,2,53248,54272,train
3418,132.mat.txt,132,outer_race,0.007,2,53760,54784,train
3419,132.mat.txt,132,outer_race,0.007,2,54272,55296,train
3420,132.mat.txt,132,outer_race,0.007,2,54784,55808,train
3421,132.mat.txt,132,outer_race,0.007,2,55296,56320,train
3422,132.mat.txt,132,outer_race,0.007,2,55808,56832,train
3423,132.mat.txt,132,outer_race,0.007,2,56320,57344,train
3424,132.mat.txt,132,outer_race,0.007,2,56832,57856,train
3425,132.mat.txt,132,outer_race,0.007,2,57344,58368,train
3426,132.mat.txt,132,outer_race,0.007,2,57856,58880,train
3427,132.mat.txt,132,outer_race,0.007,2,58368,59392,train
3428,132.mat.txt,132,outer_race,0.007,2,58880,59904,train
3429,132.mat.txt,132,outer_race,0.007,2,59392,60416,train
3430,132.mat.txt,132,outer_race,0.007,2,59904,60928,train
3431,132.mat.txt,132,outer_race,0.007,2,60416,61440,train
3432,132.mat.txt,132,outer_race,0.007,2,60928,61952,train
3433,132.mat.txt,132,outer_race,0.007,2,61440,62464,train
3434,132.mat.txt,132,outer_race,0.007,2,61952,62976,train
3435,132.mat.txt,132,outer_race,0.007,2,62464,63488,train
3436,132.mat.txt,132,outer_race,0.007,2,62976,64000,train
3437,132.mat.txt,132,outer_race,0.007,2,63488,64512,train
3438,132.mat.txt,132,outer_race,0.007,2,64000,65024,train
3439,132.mat.txt,132,outer_race,0.007,2,64512,65536,train
3440,132.mat.txt,132,outer_race,0.007,2,65024,66048,train
3441,132.mat.txt,132,outer_race,0.007,2,65536,66560,train
3442,132.mat.txt,132,outer_race,0.007,2,66048,67072,train
3443,132.mat.txt,132,outer_race,0.007,2,66560,67584,train
3444,132.mat.txt,132,outer_race,0.007,2,67072,68096,train
3445,132.mat.txt,132,outer_race,0.007,2,67584,68608,train
3446,132.mat.txt,132,outer_race,0.007,2,68096,69120,train
3447,132.mat.txt,132,outer_race,0.007,2,68608,69632,train
3448,132.mat.txt,132,outer_race,0.007,2,69120,70144,train
3449,132.mat.txt,132,outer_race,0.007,2,69632,70656,train
3450,132.mat.txt,132,outer_race,0.007,2,70144,71168,train
3451,132.mat.txt,132,outer_race,0.007,2,70656,71680,train
3452,132.mat.txt,132,outer_race,0.007,2,71168,72192,train
3453,132.mat.txt,132,outer_race,0.007,2,71680,72704,train
3454,132.mat.txt,132,outer_race,0.007,2,72192,73216,train
3455,132.mat.txt,132,outer_race,0.007,2,72704,73728,train
3456,132.mat.txt,132,outer_race,0.007,2,73216,74240,train
3457,132.mat.txt,132,outer_race,0.007,2,73728,74752,train
3458,132.mat.txt,132,outer_race,0.007,2,74240,75264,train
3459,132.mat.txt,132,outer_race,0.007,2,74752,75776,train
3460,132.mat.txt,132,outer_race,0.007,2,75264,76288,train
3461,132.mat.txt,132,outer_race,0.007,2,75776,76800,train
3462,132.mat.txt,132,outer_race,0.007,2,76288,77312,train
3463,132.mat.txt,132,outer_race,0.007,2,76800,77824,train
3464,132.mat.txt,132,outer_race,0.007,2,77312,78336,train
3465,132.mat.txt,132,outer_race,0.007,2,77824,78848,train
3466,132.mat.txt,132,outer_race,0.007,2,78336,79360,train
3467,132.mat.txt,132,outer_race,0.007,2,78848,79872,train
3468,132.mat.txt,132,outer_race,0.007,2,79360,80384,train
3469,132.mat.txt,132,outer_race,0.007,2,79872,80896,train
3470,132.mat.txt,132,outer_race,0.007,2,80384,81408,train
3471,132.mat.txt,132,outer_race,0.007,2,80896,81920,train
3472,132.mat.txt,132,outer_race,0.007,2,81408,82432,train
3473,132.mat.txt,132,outer_race,0.007,2,81920,82944,train
3474,132.mat.txt,132,outer_race,0.007,2,82432,83456,train
3475,132.mat.txt,132,outer_race,0.007,2,82944,83968,train
3476,132.mat.txt,132,outer_race,0.007,2,83456,84480,train
3477,132.mat.txt,132,outer_race,0.007,2,83968,84992,train
3478,132.mat.txt,132,outer_race,0.007,2,84480,85504,train
3479,132.mat.txt,132,outer_race,0.007,2,84992,86016,train
3480,132.mat.txt,132,outer_race,0.007,2,85504,86528,train
3481,132.mat.txt,132,outer_race,0.007,2,86016,87040,train
3482,132.mat.txt,132,outer_race,0.007,2,86528,87552,train
3483,132.mat.txt,132,outer_race,0.007,2,87040,88064,train
3484,132.mat.txt,132,outer_race,0.007,2,87552,88576,train
3485,132.mat.txt,132,outer_race,0.007,2,88064,89088,train
3486,132.mat.txt,132,outer_race,0.007,2,88576,89600,train
3487,132.mat.txt,132,outer_race,0.007,2,89088,90112,train
3488,132.mat.txt,132,outer_race,0.007,2,89600,90624,train
3489,132.mat.txt,132,outer_race,0.007,2,90112,91136,train
3490,132.mat.txt,132,outer_race,0.007,2,90624,91648,train
3491,132.mat.txt,132,outer_race,0.007,2,91136,92160,train
3492,132.mat.txt,132,outer_race,0.007,2,91648,92672,train
3493,132.mat.txt,132,outer_race,0.007,2,92160,93184,train
3494,132.mat.txt,132,outer_race,0.007,2,92672,93696,train
3495,132.mat.txt,132,outer_race,0.007,2,93184,94208,train
3496,132.mat.txt,132,outer_race,0.007,2,93696,94720,train
3497,132.mat.txt,132,outer_race,0.007,2,94208,95232,train
3498,132.mat.txt,132,outer_race,0.007,2,94720,95744,train
3499,132.mat.txt,132,outer_race,0.007,2,95232,96256,train
3500,132.mat.txt,132,outer_race,0.007,2,95744,96768,train
3501,132.mat.txt,132,outer_race,0.007,2,96256,97280,train
3502,132.mat.txt,132,outer_race,0.007,2,96768,97792,train
3503,132.mat.txt,132,outer_race,0.007,2,97280,98304,train
3504,132.mat.txt,132,outer_race,0.007,2,97792,98816,train
3505,132.mat.txt,132,outer_race,0.007,2,98304,99328,train
3506,132.mat.txt,132,outer_race,0.007,2,98816,99840,train
3507,132.mat.txt,132,outer_race,0.007,2,99328,100352,train
3508,132.mat.txt,132,outer_race,0.007,2,99840,100864,train
3509,132.mat.txt,132,outer_race,0.007,2,100352,101376,train
3510,132.mat.txt,132,outer_race,0.007,2,100864,101888,train
3511,132.mat.txt,132,outer_race,0.007,2,101376,102400,train
3512,132.mat.txt,132,outer_race,0.007,2,101888,102912,train
3513,132.mat.txt,132,outer_race,0.007,2,102400,103424,train
3514,132.mat.txt,132,outer_race,0.007,2,102912,103936,train
3515,132.mat.txt,132,outer_race,0.007,2,103424,104448,train
3516,132.mat.txt,132,outer_race,0.007,2,103936,104960,train
3517,132.mat.txt,132,outer_race,0.007,2,104448,105472,train
3518,132.mat.txt,132,outer_race,0.007,2,104960,105984,train
3519,132.mat.txt,132,outer_race,0.007,2,105472,106496,train
3520,132.mat.txt,132,outer_race,0.007,2,105984,107008,train
3521,132.mat.txt,132,outer_race,0.007,2,106496,107520,train
3522,132.mat.txt,132,outer_race,0.007,2,107008,108032,train
3523,132.mat.txt,132,outer_race,0.007,2,107520,108544,train
3524,132.mat.txt,132,outer_race,0.007,2,108032,109056,train
3525,132.mat.txt,132,outer_race,0.007,2,108544,109568,train
3526,132.mat.txt,132,outer_race,0.007,2,109056,110080,train
3527,132.mat.txt,132,outer_race,0.007,2,109568,110592,train
3528,132.mat.txt,132,outer_race,0.007,2,110080,111104,train
3529,132.mat.txt,132,outer_race,0.007,2,110592,111616,train
3530,132.mat.txt,132,outer_race,0.007,2,111104,112128,train
3531,132.mat.txt,132,outer_race,0.007,2,111616,112640,train
3532,132.mat.txt,132,outer_race,0.007,2,112128,113152,train
3533,132.mat.txt,132,outer_race,0.007,2,112640,113664,train
3534,132.mat.txt,132,outer_race,0.007,2,113152,114176,train
3535,132.mat.txt,132,outer_race,0.007,2,113664,114688,train
3536,132.mat.txt,132,outer_race,0.007,2,114176,115200,train
3537,132.mat.txt,132,outer_race,0.007,2,114688,115712,train
3538,132.mat.txt,132,outer_race,0.007,2,115200,116224,train
3539,132.mat.txt,132,outer_race,0.007,2,115712,116736,train
3540,132.mat.txt,132,outer_race,0.007,2,116224,117248,train
3541,132.mat.txt,132,outer_race,0.007,2,116736,117760,train
3542,132.mat.txt,132,outer_race,0.007,2,117248,118272,train
3543,132.mat.txt,132,outer_race,0.007,2,117760,118784,train
3544,132.mat.txt,132,outer_race,0.007,2,118272,119296,train
3545,132.mat.txt,132,outer_race,0.007,2,118784,119808,train
3546,132.mat.txt,132,outer_race,0.007,2,119296,120320,train
3547,132.mat.txt,132,outer_race,0.007,2,119808,120832,train
3548,132.mat.txt,132,outer_race,0.007,2,120320,121344,train
3549,133.mat.txt,133,outer_race,0.007,3,0,1024,test
3550,133.mat.txt,133,outer_race,0.007,3,512,1536,test
3551,133.mat.txt,133,outer_race,0.007,3,1024,2048,test
3552,133.mat.txt,133,outer_race,0.007,3,1536,2560,test
3553,133.mat.txt,133,outer_race,0.007,3,2048,3072,test
3554,133.mat.txt,133,outer_race,0.007,3,2560,3584,test
3555,133.mat.txt,133,outer_race,0.007,3,3072,4096,test
3556,133.mat.txt,133,outer_race,0.007,3,3584,4608,test
3557,133.mat.txt,133,outer_race,0.007,3,4096,5120,test
3558,133.mat.txt,133,outer_race,0.007,3,4608,5632,test
3559,133.mat.txt,133,outer_race,0.007,3,5120,6144,test
3560,133.mat.txt,133,outer_race,0.007,3,5632,6656,test
3561,133.mat.txt,133,outer_race,0.007,3,6144,7168,test
3562,133.mat.txt,133,outer_race,0.007,3,6656,7680,test
3563,133.mat.txt,133,outer_race,0.007,3,7168,8192,test
3564,133.mat.txt,133,outer_race,0.007,3,7680,8704,test
3565,133.mat.txt,133,outer_race,0.007,3,8192,9216,test
3566,133.mat.txt,133,outer_race,0.007,3,8704,9728,test
3567,133.mat.txt,133,outer_race,0.007,3,9216,10240,test
3568,133.mat.txt,133,outer_race,0.007,3,9728,10752,test
3569,133.mat.txt,133,outer_race,0.007,3,10240,11264,test
3570,133.mat.txt,133,outer_race,0.007,3,10752,11776,test
3571,133.mat.txt,133,outer_race,0.007,3,11264,12288,test
3572,133.mat.txt,133,outer_race,0.007,3,11776,12800,test
3573,133.mat.txt,133,outer_race,0.007,3,12288,13312,test
3574,133.mat.txt,133,outer_race,0.007,3,12800,13824,test
3575,133.mat.txt,133,outer_race,0.007,3,13312,14336,test
3576,133.mat.txt,133,outer_race,0.007,3,13824,14848,test
3577,133.mat.txt,133,outer_race,0.007,3,14336,15360,test
3578,133.mat.txt,133,outer_race,0.007,3,14848,15872,test
3579,133.mat.txt,133,outer_race,0.007,3,15360,16384,test
3580,133.mat.txt,133,outer_race,0.007,3,15872,16896,test
3581,133.mat.txt,133,outer_race,0.007,3,16384,17408,test
3582,133.mat.txt,133,outer_race,0.007,3,16896,17920,test
3583,133.mat.txt,133,outer_race,0.007,3,17408,18432,test
3584,133.mat.txt,133,outer_race,0.007,3,17920,18944,test
3585,133.mat.txt,133,outer_race,0.007,3,18432,19456,test
3586,133.mat.txt,133,outer_race,0.007,3,18944,19968,test
3587,133.mat.txt,133,outer_race,0.007,3,19456,20480,test
3588,133.mat.txt,133,outer_race,0.007,3,19968,20992,test
3589,133.mat.txt,133,outer_race,0.007,3,20480,21504,test
3590,133.mat.txt,133,outer_race,0.007,3,20992,22016,test
3591,133.mat.txt,133,outer_race,0.007,3,21504,22528,test
3592,133.mat.txt,133,outer_race,0.007,3,22016,23040,test
3593,133.mat.txt,133,outer_race,0.007,3,22528,23552,test
3594,133.mat.txt,133,outer_race,0.007,3,23040,24064,test
3595,133.mat.txt,133,outer_race,0.007,3,23552,24576,test
3596,133.mat.txt,133,outer_race,0.007,3,24064,25088,test
3597,133.mat.txt,133,outer_race,0.007,3,24576,25600,test
3598,133.mat.txt,133,outer_race,0.007,3,25088,26112,test
3599,133.mat.txt,133,outer_race,0.007,3,25600,26624,test
3600,133.mat.txt,133,outer_race,0.007,3,26112,27136,test
3601,133.mat.txt,133,outer_race,0.007,3,26624,27648,test
3602,133.mat.txt,133,outer_race,0.007,3,27136,28160,test
3603,133.mat.txt,133,outer_race,0.007,3,27648,28672,test
3604,133.mat.txt,133,outer_race,0.007,3,28160,29184,test
3605,133.mat.txt,133,outer_race,0.007,3,28672,29696,test
3606,133.mat.txt,133,outer_race,0.007,3,29184,30208,test
3607,133.mat.txt,133,outer_race,0.007,3,29696,30720,test
3608,133.mat.txt,133,outer_race,0.007,3,30208,31232,test
3609,133.mat.txt,133,outer_race,0.007,3,30720,31744,test
3610,133.mat.txt,133,outer_race,0.007,3,31232,32256,test
3611,133.mat.txt,133,outer_race,0.007,3,31744,32768,test
3612,133.mat.txt,133,outer_race,0.007,3,32256,33280,test
3613,133.mat.txt,133,outer_race,0.007,3,32768,33792,test
3614,133.mat.txt,133,outer_race,0.007,3,33280,34304,test
3615,133.mat.txt,133,outer_race,0.007,3,33792,34816,test
3616,133.mat.txt,133,outer_race,0.007,3,34304,35328,test
3617,133.mat.txt,133,outer_race,0.007,3,34816,35840,test
3618,133.mat.txt,133,outer_race,0.007,3,35328,36352,test
3619,133.mat.txt,133,outer_race,0.007,3,35840,36864,test
3620,133.mat.txt,133,outer_race,0.007,3,36352,37376,test
3621,133.mat.txt,133,outer_race,0.007,3,36864,37888,test
3622,133.mat.txt,133,outer_race,0.007,3,37376,38400,test
3623,133.mat.txt,133,outer_race,0.007,3,37888,38912,test
3624,133.mat.txt,133,outer_race,0.007,3,38400,39424,test
3625,133.mat.txt,133,outer_race,0.007,3,38912,39936,test
3626,133.mat.txt,133,outer_race,0.007,3,39424,40448,test
3627,133.mat.txt,133,outer_race,0.007,3,39936,40960,test
3628,133.mat.txt,133,outer_race,0.007,3,40448,41472,test
3629,133.mat.txt,133,outer_race,0.007,3,40960,41984,test
3630,133.mat.txt,133,outer_race,0.007,3,41472,42496,test
3631,133.mat.txt,133,outer_race,0.007,3,41984,43008,test
3632,133.mat.txt,133,outer_race,0.007,3,42496,43520,test
3633,133.mat.txt,133,outer_race,0.007,3,43008,44032,test
3634,133.mat.txt,133,outer_race,0.007,3,43520,44544,test
3635,133.mat.txt,133,outer_race,0.007,3,44032,45056,test
3636,133.mat.txt,133,outer_race,0.007,3,44544,45568,test
3637,133.mat.txt,133,outer_race,0.007,3,45056,46080,test
3638,133.mat.txt,133,outer_race,0.007,3,45568,46592,test
3639,133.mat.txt,133,outer_race,0.007,3,46080,47104,test
3640,133.mat.txt,133,outer_race,0.007,3,46592,47616,test
3641,133.mat.txt,133,outer_race,0.007,3,47104,48128,test
3642,133.mat.txt,133,outer_race,0.007,3,47616,48640,test
3643,133.mat.txt,133,outer_race,0.007,3,48128,49152,test
3644,133.mat.txt,133,outer_race,0.007,3,48640,49664,test
3645,133.mat.txt,133,outer_race,0.007,3,49152,50176,test
3646,133.mat.txt,133,outer_race,0.007,3,49664,50688,test
3647,133.mat.txt,133,outer_race,0.007,3,50176,51200,test
3648,133.mat.txt,133,outer_race,0.007,3,50688,51712,test
3649,133.mat.txt,133,outer_race,0.007,3,51200,52224,test
3650,133.mat.txt,133,outer_race,0.007,3,51712,52736,test
3651,133.mat.txt,133,outer_race,0.007,3,52224,53248,test
3652,133.mat.txt,133,outer_race,0.007,3,52736,53760,test
3653,133.mat.txt,133,outer_race,0.007,3,53248,54272,test
3654,133.mat.txt,133,outer_race,0.007,3,53760,54784,test
3655,133.mat.txt,133,outer_race,0.007,3,54272,55296,test
3656,133.mat.txt,133,outer_race,0.007,3,54784,55808,test
3657,133.mat.txt,133,outer_race,0.007,3,55296,56320,test
3658,133.mat.txt,133,outer_race,0.007,3,55808,56832,test
3659,133.mat.txt,133,outer_race,0.007,3,56320,57344,test
3660,133.mat.txt,133,outer_race,0.007,3,56832,57856,test
3661,133.mat.txt,133,outer_race,0.007,3,57344,58368,test
3662,133.mat.txt,133,outer_race,0.007,3,57856,58880,test
3663,133.mat.txt,133,outer_race,0.007,3,58368,59392,test
3664,133.mat.txt,133,outer_race,0.007,3,58880,59904,test
3665,133.mat.txt,133,outer_race,0.007,3,59392,60416,test
3666,133.mat.txt,133,outer_race,0.007,3,59904,60928,test
3667,133.mat.txt,133,outer_race,0.007,3,60416,61440,test
